Shares (Basic)_balance,Shares (Diluted)_balance,"Cash, Cash Equivalents & Short Term Investments_balance",Accounts & Notes Receivable_balance,Total Current Assets_balance,"Property, Plant & Equipment, Net_balance",Other Long Term Assets_balance,Total Noncurrent Assets_balance,Total Assets_balance,Payables & Accruals_balance,Total Current Liabilities_balance,Long Term Debt_balance,Total Noncurrent Liabilities_balance,Total Liabilities_balance,Share Capital & Additional Paid-In Capital_balance,Retained Earnings_balance,Total Equity_balance,Total Liabilities & Equity_balance,Shares (Basic)_cashflow,Shares (Diluted)_cashflow,Net Income/Starting Line_cashflow,Depreciation & Amortization_cashflow,Non-Cash Items_cashflow,Change in Working Capital_cashflow,Net Cash from Operating Activities_cashflow,Change in Fixed Assets & Intangibles_cashflow,Net Cash from Investing Activities_cashflow,Net Cash from Financing Activities_cashflow,Net Change in Cash_cashflow,Ticker,Publish Date,Shares (Basic)_income,Shares (Diluted)_income,Revenue_income,Cost of Revenue_income,Gross Profit_income,Operating Expenses_income,Operating Income (Loss)_income,Non-Operating Income (Loss)_income,"Interest Expense, Net_income","Pretax Income (Loss), Adj._income",Pretax Income (Loss)_income,"Income Tax (Expense) Benefit, Net_income",Income (Loss) from Continuing Operations_income,Net Income_income,Net Income (Common)_income,Current_Ratio,Gross_Profit_Margin,Operating_Profit_Margin,Net_Profit_Margin,ROA,ROE,Debt_to_Equity_Ratio,Debt_Ratio,Asset_Turnover_Ratio,EPS,Fiscal Period_Q2,Fiscal Period_Q3,Fiscal Period_Q4,target,"Cash, Cash Equivalents & Short Term Investments_balance_scaled",Accounts & Notes Receivable_balance_scaled,Total Current Assets_balance_scaled,"Property, Plant & Equipment, Net_balance_scaled",Other Long Term Assets_balance_scaled,Total Noncurrent Assets_balance_scaled,Total Current Liabilities_balance_scaled,Long Term Debt_balance_scaled,Total Noncurrent Liabilities_balance_scaled,Total Liabilities_balance_scaled,Total Equity_balance_scaled,Net Income_income_scaled,Operating Income (Loss)_income_scaled,"Interest Expense, Net_income_scaled","Pretax Income (Loss), Adj._income_scaled",Pretax Income (Loss)_income_scaled,"Income Tax (Expense) Benefit, Net_income_scaled",Income (Loss) from Continuing Operations_income_scaled,Gross Profit_income_scaled,Operating Expenses_income_scaled,Shares (Basic)_cashflow_scaled,Shares (Diluted)_cashflow_scaled,Net Income/Starting Line_cashflow_scaled,Depreciation & Amortization_cashflow_scaled,Non-Cash Items_cashflow_scaled,Change in Working Capital_cashflow_scaled,Net Cash from Operating Activities_cashflow_scaled,Change in Fixed Assets & Intangibles_cashflow_scaled,Net Cash from Investing Activities_cashflow_scaled,Net Cash from Financing Activities_cashflow_scaled,Net Change in Cash_cashflow_scaled
764000000.0,767000000.0,5768000000.0,336000000.0,6290000000.0,13696705164.0,4389000000.0,15980000000.0,22270000000,2207890624.0,2275000000.0,14849000000.0,15836000000.0,18111000000.0,6709000000.0,2143000000.0,4159000000,22270000000,764000000.0,767000000.0,368000000.0,288000000.0,27000000.0,258000000.0,941000000,-419000000.0,-419000000.0,-1271000000.0,-764000000,LVS,2023-07-21,764000000.0,767000000.0,2542000000.0,-1294408005.0,1299000000.0,-699134671.0,560000000.0,-120000000.0,-134000000.0,416566980.0,417000000.0,-49000000.0,368000000,312000000,312000000,2.764835164835165,51.1014948859166,22.029897718332023,12.273800157356412,1.4009878760664571,7.501803318105314,4.35465256071171,0.8132465199820386,0.11414458913336327,0.4083769633507853,True,False,False,-0.16721653894732813,0.2590031432420296,0.015087561742254153,0.2824427480916031,0.6150294191288729,0.19708127525819488,0.7175572519083969,0.10215536596317916,0.6667714414009879,0.7110911540188595,0.8132465199820386,0.18675348001796138,1.0,1.794871794871795,-0.42948717948717946,1.335150576923077,1.3365384615384615,-0.15705128205128205,1.1794871794871795,4.163461538461538,-2.240816253205128,0.3005507474429583,0.3017309205350118,0.14476789929189615,0.11329661683713611,0.010621557828481511,0.10149488591660111,0.37018095987411487,-0.16483084185680566,-0.16483084185680566,-0.5,-0.3005507474429583
764000000.0,766000000.0,5574000000.0,390000000.0,6172000000.0,13652807269.0,4363000000.0,15952000000.0,22124000000,2284980535.0,4102000000.0,12576000000.0,13570000000.0,17672000000.0,6721000000.0,2370000000.0,4452000000,22124000000,764000000.0,766000000.0,449000000.0,313000000.0,46000000.0,31000000.0,839000000,-324000000.0,-324000000.0,-703000000.0,-194000000,LVS,2023-10-20,764000000.0,766000000.0,2795000000.0,-1389238815.0,1461000000.0,-715711576.0,710000000.0,-117000000.0,-121000000.0,593000000.0,571000000.0,-122000000.0,449000000,380000000,380000000,1.5046318868844466,52.27191413237925,25.402504472271914,13.595706618962433,1.7175917555595732,8.53548966756514,3.969451931716083,0.7987705659012837,0.1263333935997107,0.4973821989528796,False,True,False,0.061939172727922376,0.25194359067076477,0.017627915386006148,0.2789730609293075,0.617103926459953,0.19720665340806365,0.7210269390706925,0.18540951003435183,0.5684324715241367,0.6133610558669318,0.7987705659012837,0.20122943409871633,1.0,1.868421052631579,-0.31842105263157894,1.5605263157894738,1.5026315789473683,-0.32105263157894737,1.181578947368421,3.844736842105263,-1.8834515157894738,0.273345259391771,0.2740608228980322,0.16064400715563507,0.11198568872987477,0.016457960644007157,0.0110912343470483,0.3001788908765653,-0.11592128801431127,-0.11592128801431127,-0.251520572450805,-0.06940966010733453
760000000.0,761000000.0,5105000000.0,485011720.0,5782440422.0,13696382489.0,3244000000.0,15996022648.0,21778000000,1983492500.0,4422000000.0,12129000000.0,13252000000.0,17674000000.0,6482000000.0,2600000000.0,4104000000,21778000000,760000000.0,761000000.0,469000000.0,333000000.0,67000000.0,137000000.0,1006000000,-329000000.0,-329000000.0,-1178000000.0,-469000000,LVS,2024-02-07,760000000.0,761000000.0,2915000000.0,-1430218674.0,1543000000.0,-766664379.0,728000000.0,-118000000.0,-127000000.0,610000000.0,592000000.0,-123000000.0,469000000,382000000,382000000,1.3076527412935324,52.933104631217844,24.97427101200686,13.104631217838767,1.7540637340435303,9.307992202729045,4.306530214424951,0.8115529433373129,0.13385067499311232,0.5026315789473684,False,False,True,-0.11051719622827805,0.2344108733584351,0.02227071907429516,0.2655175140967949,0.6289091050142346,0.1489576636973092,0.7345037491046009,0.20304894848011756,0.5569381945082194,0.6085039948571953,0.8115529433373129,0.18844705666268713,1.0,1.905759162303665,-0.3324607329842932,1.5968586387434556,1.549738219895288,-0.3219895287958115,1.2277486910994764,4.039267015706806,-2.0069748141361257,0.2607204116638079,0.26106346483704973,0.16089193825042883,0.11423670668953688,0.022984562607204117,0.04699828473413379,0.3451114922813036,-0.11286449399656946,-0.11286449399656946,-0.40411663807890225,-0.16089193825042883
750000000.0,752000000.0,4956000000.0,420985806.0,5555259259.0,13377141803.0,3088000000.0,15719868019.0,21245000000,2219337417.0,4267000000.0,11914000000.0,12953000000.0,17220000000.0,6494000000.0,2943000000.0,4025000000,21245000000,750000000.0,752000000.0,583000000.0,335951539.0,37000000.0,-226000000.0,714000000,-200000000.0,-200000000.0,-639000000.0,-149000000,LVS,2024-04-19,750000000.0,752000000.0,2959000000.0,-1460604635.0,1555000000.0,-762159880.0,758000000.0,-117000000.0,-111000000.0,599882694.0,600000000.0,-17000000.0,583000000,494000000,494000000,1.3019121769393016,52.55153768164921,25.6167624197364,16.69482933423454,2.3252530007060486,12.27329192546584,4.278260869565218,0.8105436573311368,0.13927983054836432,0.6586666666666666,False,False,False,-0.09269679622659754,0.23327841845140032,0.019815759284537538,0.26148549112732405,0.6296607108966815,0.1453518474935279,0.7399325967992468,0.2008472581783949,0.5607907742998353,0.6096963991527419,0.8105436573311368,0.18945634266886327,1.0,1.534412955465587,-0.22469635627530365,1.2143374372469635,1.214574898785425,-0.03441295546558704,1.180161943319838,3.1477732793522266,-1.5428337651821862,0.25346400811084824,0.25413991213247716,0.1970260223048327,0.11353549814126394,0.012504224400135181,-0.07637715444406894,0.24129773572152755,-0.06759040216289287,-0.06759040216289287,-0.21595133491044272,-0.05035484961135519
1021000000.0,1024000000.0,6500000000.0,4164685135.0,14165000000.0,1348000000.0,9218000000.0,10566000000.0,24731000000,7449964026.0,9497000000.0,7806000000.0,10125000000.0,19622000000.0,4675000000.0,30517000000.0,5109000000,24731000000,1021000000.0,1024000000.0,2048000000.0,122000000.0,236000000.0,-870000000.0,1536000000,-91000000.0,-767000000.0,-937000000.0,-140000000,MA,2019-07-30,1021000000.0,1024000000.0,4113000000.0,-853530045.0,3253952617.0,-848346410.0,2397000000.0,-21000000.0,-51000000.0,2518627593.0,2519000000.0,-471000000.0,2048000000,2048000000,2048000000,1.4915236390439086,79.11384918550935,58.27862873814734,49.79333819596402,8.281104686425943,40.08612252887062,3.8406733215893523,0.793417168735595,0.1663094901136226,2.0058765915768855,True,False,False,-0.002421481716031293,0.2628280295984796,0.16839938275848126,0.5727629291173022,0.05450648983057701,0.3727305810521208,0.42723707088269786,0.3840119687841171,0.3156362460070357,0.4094051999514779,0.793417168735595,0.206582831264405,1.0,1.17041015625,-0.02490234375,1.2297986293945313,1.22998046875,-0.22998046875,1.0,1.5888440512695312,-0.4142316455078125,0.24823729637734013,0.24896669097982008,0.49793338195964015,0.02966204716751763,0.05737904206175541,-0.21152443471918309,0.37345003646973013,-0.02212496960855823,-0.1864818867007051,-0.22781424750790177,-0.034038414782397275
1013000000.0,1019000000.0,5852000000.0,5217853800.0,14847000000.0,1492000000.0,9642000000.0,11134000000.0,25981000000,8590677764.0,10714000000.0,7735000000.0,10218000000.0,20932000000.0,4725000000.0,32289000000.0,5049000000,25981000000,1013000000.0,1019000000.0,2108000000.0,137000000.0,390000000.0,-280000000.0,2355000000,-132000000.0,-626000000.0,-2125000000.0,-473000000,MA,2019-10-29,1013000000.0,1019000000.0,4467000000.0,-934963088.0,3525216514.0,-875198270.0,2655000000.0,-21000000.0,-63000000.0,2634000000.0,2534000000.0,-426000000.0,2108000000,2108000000,2108000000,1.3857569535187606,78.91686845757779,59.43586299529886,47.190508171032015,8.113621492629228,41.75084175084175,4.145771439889087,0.8056656787652515,0.17193333589931103,2.0809476801579465,False,True,False,0.16937356025237804,0.22524152265116817,0.20083344751934107,0.5714560640468034,0.05742658096301143,0.3711173549901851,0.42854393595319656,0.4123782764327778,0.29771756283437895,0.3932874023324737,0.8056656787652515,0.19433432123474847,1.0,1.2594876660341556,-0.02988614800759013,1.2495256166982922,1.2020872865275143,-0.20208728652751423,1.0,1.67230384914611,-0.415179444971537,0.22677412133422878,0.22811730467875532,0.47190508171032014,0.03066935303335572,0.08730691739422432,-0.06268188941123796,0.5271994627266622,-0.029550033579583614,-0.14013879561226775,-0.4757107678531453,-0.10588762032684128
1005000000.0,1010000000.0,7676000000.0,5512276131.0,16902000000.0,1828000000.0,10506000000.0,12334000000.0,29236000000,9589466934.0,11904000000.0,8527000000.0,11341000000.0,23245000000.0,4787000000.0,33984000000.0,5991000000,29236000000,1005000000.0,1010000000.0,2100000000.0,146000000.0,169000000.0,565000000.0,2980000000,-116000000.0,-460000000.0,-582000000.0,1997000000,MA,2020-02-14,1005000000.0,1010000000.0,4414000000.0,-937163259.0,3472406551.0,-1058512363.0,2399000000.0,-43000000.0,-64000000.0,2472567859.0,2475000000.0,-375000000.0,2100000000,2100000000,2100000000,1.419858870967742,78.66802335749887,54.34979610330765,47.5758948799275,7.182925160760706,35.052578868302454,3.8799866466366217,0.7950814064851552,0.15097824599808454,2.08955223880597,False,False,True,-0.1853972334937668,0.2625530168285675,0.1885441281639075,0.5781228622246546,0.06252565330414557,0.3593514844711999,0.42187713777534547,0.4071692433985497,0.2916609659324121,0.38791216308660553,0.7950814064851552,0.2049185935148447,1.0,1.1423809523809523,-0.030476190476190476,1.1774132661904761,1.1785714285714286,-0.17857142857142858,1.0,1.653526929047619,-0.5040535061904762,0.2276846397825102,0.22881739918441324,0.47575894879927505,0.03307657453556864,0.03828726778432261,0.12800181241504305,0.6751246035342093,-0.02628001812415043,-0.1042138649750793,-0.13185319438151336,0.4524241051200725
1005000000.0,1010000000.0,10684000000.0,3610831939.0,18123000000.0,1901000000.0,10624000000.0,12525000000.0,30648000000,7043490554.0,9712000000.0,12466000000.0,15438000000.0,25150000000.0,4735000000.0,35273000000.0,5498000000,30648000000,1005000000.0,1010000000.0,1693000000.0,144000000.0,509000000.0,-487000000.0,1859000000,-131000000.0,-507000000.0,2100000000.0,3364000000,MA,2020-04-29,1005000000.0,1010000000.0,4009000000.0,-962847562.0,3051999143.0,-884121843.0,2217000000.0,-50000000.0,-69000000.0,1989889364.0,1987000000.0,-294000000.0,1693000000,1693000000,1693000000,1.8660420098846788,76.12868902469444,55.3005737091544,42.2299825392866,5.524014617593317,30.793015642051657,4.574390687522736,0.820608196293396,0.13080788305925345,1.6845771144278607,False,False,False,0.09173052683673699,0.34860349778125815,0.11781623397937875,0.591327329678935,0.06202688593056643,0.3466457843904986,0.408672670321065,0.31688854085095275,0.40674758548681805,0.5037196554424432,0.820608196293396,0.179391803706604,1.0,1.3095097460129947,-0.040756054341405785,1.1753628848198465,1.1736562315416421,-0.17365623154164206,1.0,1.8027165640874188,-0.5222219982279976,0.2506859565976553,0.25193315041157394,0.42229982539286604,0.03591918184085807,0.12696433025692191,-0.12147667747567972,0.4637066600149663,-0.032676477924669496,-0.12646545273135446,0.5238214018458468,0.8391119980044899
1003000000.0,1009000000.0,11527000000.0,3922544024.0,19381000000.0,1872000000.0,10874000000.0,12746000000.0,32127000000,7281116509.0,9923000000.0,12498000000.0,15656000000.0,25579000000.0,4832000000.0,36288000000.0,6548000000,32127000000,1003000000.0,1009000000.0,1420000000.0,145000000.0,182000000.0,-289000000.0,1458000000,-70000000.0,-119000000.0,-409000000.0,969000000,MA,2020-07-30,1003000000.0,1009000000.0,3335000000.0,-913494265.0,2424960613.0,-671016525.0,1729000000.0,-92000000.0,-101000000.0,1637000000.0,1690000000.0,-270000000.0,1420000000,1420000000,1420000000,1.9531391716214854,72.71246215892054,51.84407796101949,42.578710644677656,4.419958290534441,21.686010995723883,3.906383628588882,0.7961838951660597,0.10380676689388987,1.415752741774676,True,False,False,-0.0648021288515066,0.3587947832041585,0.1220949364708812,0.6032620537242818,0.05826874591465123,0.33846920036106704,0.39673794627571823,0.3088679304012202,0.38901858250070037,0.4873159647648395,0.7961838951660597,0.2038161048339403,1.0,1.217605633802817,-0.07112676056338028,1.1528169014084506,1.1901408450704225,-0.19014084507042253,1.0,1.7077187415492958,-0.4725468485915493,0.3007496251874063,0.3025487256371814,0.4257871064467766,0.043478260869565216,0.05457271364317841,-0.08665667166416792,0.4371814092953523,-0.020989505247376312,-0.03568215892053973,-0.12263868065967017,0.29055472263868065
1001000000.0,1005000000.0,10625000000.0,3724089799.0,18469000000.0,1887000000.0,11238000000.0,13125000000.0,31594000000,7290620040.0,9958000000.0,12574000000.0,15755000000.0,25713000000.0,4926000000.0,37403000000.0,5881000000,31594000000,1001000000.0,1005000000.0,1513000000.0,141000000.0,472000000.0,-472000000.0,1654000000,-79000000.0,-199000000.0,-2468000000.0,-898000000,MA,2020-10-28,1001000000.0,1005000000.0,3837000000.0,-938036451.0,2903337533.0,-770393836.0,2105000000.0,-99000000.0,-105000000.0,2006000000.0,1915000000.0,-402000000.0,1513000000,1513000000,1513000000,1.8546896967262503,75.66686299192077,54.86056815220224,39.43184779775867,4.788883965309869,25.72691719095392,4.372215609590206,0.8138570614673672,0.12144711021079951,1.5114885114885115,False,True,False,0.11432168540398702,0.33629803127176044,0.11787332401721846,0.5845730201937077,0.05972653035386466,0.3557004494524277,0.41542697980629234,0.31518642780274736,0.3979869595492815,0.4986706336646199,0.8138570614673672,0.18614293853263278,1.0,1.3912756113681428,-0.06939854593522803,1.3258426966292134,1.2656972901520158,-0.2656972901520159,1.0,1.9189276490416391,-0.5091829715796431,0.26088089653375035,0.2619233776387803,0.3943184779775867,0.03674745895230649,0.12301277039353661,-0.12301277039353661,0.43106593692989315,-0.020589001824341934,-0.051863434975241075,-0.6432108418034923,-0.23403700807922856
1003000000.0,1008000000.0,10596000000.0,4353253312.0,19113000000.0,1902000000.0,12569000000.0,14471000000.0,33584000000,6799000000.0,11847000000.0,12023000000.0,15220000000.0,27067000000.0,4982000000.0,38747000000.0,6517000000,33584000000,1003000000.0,1008000000.0,1785000000.0,150000000.0,220000000.0,98000000.0,2253000000,-59000000.0,-1054000000.0,-1375000000.0,15000000,MA,2021-02-12,1003000000.0,1008000000.0,4120000000.0,-969087691.0,3142552543.0,-1025835317.0,2103000000.0,-110000000.0,-105000000.0,2167398195.0,2168000000.0,-383000000.0,1785000000,1785000000,1785000000,1.6133198278045076,76.27554716019418,51.04368932038835,43.3252427184466,5.315030967127203,27.38990332975295,4.153291391744668,0.8059492615531205,0.12267746545974273,1.7796610169491525,False,False,True,0.04704812960740479,0.31550738446879467,0.12962283563601715,0.5691102906145784,0.05663411148165793,0.37425559790376367,0.43088970938542165,0.3527572653644593,0.35799785612196283,0.4531919961886613,0.8059492615531205,0.19405073844687948,1.0,1.1781512605042017,-0.058823529411764705,1.2142286806722689,1.2145658263305321,-0.2145658263305322,1.0,1.760533637535014,-0.574697656582633,0.24344660194174758,0.2446601941747573,0.433252427184466,0.03640776699029126,0.05339805825242718,0.02378640776699029,0.5468446601941748,-0.014320388349514563,-0.2558252427184466,-0.3337378640776699,0.0036407766990291263
1003000000.0,1008000000.0,7735000000.0,4335053679.0,16405000000.0,1850000000.0,16545000000.0,18395000000.0,34800000000,7830515135.0,11475000000.0,13221000000.0,16872000000.0,28347000000.0,4949000000.0,40140000000.0,6453000000,34800000000,1003000000.0,1008000000.0,1828000000.0,163000000.0,353000000.0,-881000000.0,1463000000,-65000000.0,-3560000000.0,-606000000.0,-2804000000,MA,2021-04-29,1003000000.0,1008000000.0,4155000000.0,-1102554870.0,3048195817.0,-847391595.0,2197000000.0,-101000000.0,-107000000.0,2096000000.0,2190000000.0,-362000000.0,1828000000,1828000000,1828000000,1.4296296296296296,73.36211352587245,52.876052948255115,43.99518652226234,5.252873563218391,28.327909499457615,4.3928405392840535,0.8145689655172413,0.11939655172413793,1.8225324027916252,False,False,False,0.0008177859791556052,0.22227011494252874,0.12457050801724139,0.47140804597701147,0.05316091954022988,0.47543103448275864,0.5285919540229885,0.3297413793103448,0.37991379310344825,0.48482758620689653,0.8145689655172413,0.18543103448275863,1.0,1.201859956236324,-0.058533916849015315,1.1466083150984683,1.198030634573304,-0.19803063457330417,1.0,1.667503182166302,-0.4635621416849015,0.24139590854392298,0.24259927797833936,0.43995186522262336,0.039229843561973524,0.08495788206979543,-0.21203369434416366,0.35210589651022867,-0.015643802647412757,-0.8567990373044525,-0.14584837545126353,-0.674849578820698
988000000.0,992000000.0,6760000000.0,3711966130.0,15079000000.0,1839000000.0,17993000000.0,19832000000.0,34911000000,7586316010.0,11297000000.0,13250000000.0,17045000000.0,28342000000.0,5053000000.0,41771000000.0,6569000000,34911000000,988000000.0,992000000.0,2066000000.0,186000000.0,130000000.0,-114000000.0,2268000000,-81000000.0,-1142000000.0,-2195000000.0,-992000000,MA,2021-07-29,988000000.0,992000000.0,4528000000.0,-1130350345.0,3392659768.0,-982937227.0,2408000000.0,-106000000.0,-106000000.0,2482503238.0,2478000000.0,-412000000.0,2066000000,2066000000,2066000000,1.3347791449057271,74.9262316254417,53.18021201413428,45.62720848056537,5.9179055312079285,31.4507535393515,4.314507535393515,0.8118358110624159,0.12970124029675462,2.091093117408907,True,False,False,-0.13596881621809165,0.19363524390593223,0.10632654836584457,0.4319268998309988,0.052676806737131564,0.5153962934318697,0.5680731001690011,0.32359428260433676,0.3795365357623672,0.4882415284580791,0.8118358110624159,0.18816418893758413,1.0,1.165537270087125,-0.051306873184898356,1.2015988567279767,1.1994191674733785,-0.1994191674733785,1.0,1.6421392875121006,-0.47576826089060986,0.21819787985865724,0.21908127208480566,0.45627208480565373,0.04107773851590106,0.02871024734982332,-0.02517667844522968,0.5008833922261484,-0.0178886925795053,-0.25220848056537104,-0.48476148409893993,-0.21908127208480566
988000000.0,992000000.0,6916000000.0,3689297284.0,15382000000.0,1860000000.0,18168000000.0,20028000000.0,35410000000,7859768186.0,11561000000.0,13211000000.0,17047000000.0,28608000000.0,5026000000.0,43750000000.0,6802000000,35410000000,988000000.0,992000000.0,2414000000.0,188000000.0,204000000.0,-263000000.0,2543000000,-139000000.0,-132000000.0,-2137000000.0,218000000,MA,2021-10-28,988000000.0,992000000.0,4985000000.0,-1166094773.0,3827394389.0,-1054879937.0,2744000000.0,-98000000.0,-110000000.0,2813347256.0,2816000000.0,-402000000.0,2414000000,2414000000,2414000000,1.330507741544849,76.77822244734203,55.04513540621866,48.425275827482444,6.817283253318272,35.48956189356072,4.205821817112614,0.8079073707992093,0.14077944083592206,2.4433198380566803,False,True,False,0.15008260652327654,0.1953120587404688,0.10418800576108445,0.4343970629765603,0.052527534594747245,0.5130754024286924,0.5656029370234397,0.326489692177351,0.37308669867269134,0.48141767862185825,0.8079073707992093,0.19209262920079073,1.0,1.1367025683512841,-0.045567522783761395,1.1654296835128417,1.1665285832642915,-0.16652858326429162,1.0,1.5854989183927093,-0.4369842323943662,0.19819458375125376,0.19899699097291876,0.48425275827482445,0.037713139418254764,0.040922768304914744,-0.05275827482447342,0.5101303911735205,-0.027883650952858576,-0.026479438314944835,-0.42868605817452354,0.04373119358074223
988000000.0,992000000.0,7894000000.0,3006000000.0,16949000000.0,1907000000.0,18813000000.0,20720000000.0,37669000000,8220000000.0,13162000000.0,13109000000.0,17095000000.0,30257000000.0,5061000000.0,45648000000.0,7412000000,37669000000,988000000.0,992000000.0,2379000000.0,189000000.0,279000000.0,342000000.0,3189000000,-122000000.0,-438000000.0,-1617000000.0,1061000000,MA,2022-02-11,988000000.0,992000000.0,5216000000.0,-1088570130.0,4120942331.0,-1283581004.0,2827000000.0,-115000000.0,-108000000.0,2712000000.0,2823000000.0,-444000000.0,2379000000,2379000000,2379000000,1.2877222306640328,79.0057962231595,54.19861963190185,45.609662576687114,6.31553797552364,32.096600107933085,4.082164058283864,0.8032334280177335,0.13846929836204838,2.4078947368421053,False,False,True,-0.11749934528971129,0.20956223950728717,0.07980036634898723,0.4499455785924766,0.050625182510817913,0.49942923889670554,0.5500544214075235,0.3494119833284664,0.34800499084127534,0.45382144468926705,0.8032334280177335,0.19676657198226657,1.0,1.1883144178226146,-0.04539722572509458,1.1399747793190416,1.1866330390920554,-0.18663303909205547,1.0,1.7322161963009668,-0.5395464497688104,0.18941717791411042,0.1901840490797546,0.45609662576687116,0.036234662576687116,0.053489263803680985,0.06556748466257668,0.6113880368098159,-0.02338957055214724,-0.08397239263803681,-0.3100076687116564,0.20341257668711657
982000000.0,986000000.0,7328000000.0,3999485143.0,15953000000.0,1957000000.0,19253000000.0,21210000000.0,37163000000,7955759902.0,11928000000.0,13868000000.0,18105000000.0,30033000000.0,5026000000.0,47800000000.0,7130000000,37163000000,982000000.0,986000000.0,2631000000.0,192000000.0,265000000.0,-1306000000.0,1782000000,-146000000.0,-287000000.0,-2154000000.0,-687000000,MA,2022-04-28,982000000.0,986000000.0,5167000000.0,-1180176648.0,3983913319.0,-999888125.0,2950000000.0,-101000000.0,-110000000.0,2849000000.0,2773000000.0,-142000000.0,2631000000,2631000000,2631000000,1.3374413145539905,77.10302533384943,57.09309076833753,50.919295529320685,7.079622204881199,36.90042075736326,4.212201963534362,0.808142507332562,0.13903613809434115,2.679226069246436,False,False,False,-0.06820943168156612,0.19718537254796437,0.10762008295885693,0.4292710491618007,0.0526599036676264,0.5180690471705729,0.5707289508381993,0.32096440007534377,0.37316685951080375,0.4871781072572182,0.808142507332562,0.19185749266743804,1.0,1.1212466742683391,-0.04180919802356518,1.0828582288103383,1.0539718738122388,-0.05397187381223869,1.0,1.5142201896617256,-0.3800410965412391,0.1900522546932456,0.19082639829688408,0.5091929552932069,0.0371588929746468,0.051287013741048965,-0.25275788658796206,0.3448809754209406,-0.028256241532804337,-0.05554480356106058,-0.4168763305593188,-0.13295916392490806
971000000.0,974000000.0,6359000000.0,4243458215.0,15211000000.0,1950000000.0,19070000000.0,21020000000.0,36231000000,8341521969.0,12085000000.0,13746000000.0,17884000000.0,29969000000.0,5163000000.0,49599000000.0,6262000000,36231000000,971000000.0,974000000.0,2275000000.0,189000000.0,467000000.0,-474000000.0,2457000000,-55000000.0,-525000000.0,-2821000000.0,-1063000000,MA,2022-07-28,971000000.0,974000000.0,5497000000.0,-1320949596.0,4187644206.0,-993058481.0,3151000000.0,-103000000.0,-114000000.0,2792086072.0,2798000000.0,-523000000.0,2275000000,2275000000,2275000000,1.2586677699627637,76.18053858468255,57.32217573221757,41.3862106603602,6.279153211338357,36.33024592781859,4.785851165761738,0.8271645828158207,0.15172090199000857,2.3429454170957777,True,False,False,-0.06369257801458827,0.17551268250945323,0.11712230451823025,0.41983384394579226,0.05382131324004306,0.5263448428141647,0.5801661560542077,0.33355413872098477,0.3793988573321189,0.4936104440948359,0.8271645828158207,0.1728354171841793,1.0,1.385054945054945,-0.05010989010989011,1.227290581098901,1.2298901098901098,-0.22989010989010988,1.0,1.840722727912088,-0.43650922241758244,0.1766418046207022,0.17718755684919046,0.41386210660360195,0.03438239039476078,0.08495543023467346,-0.08622885210114609,0.4469710751318901,-0.010005457522284883,-0.0955066399854466,-0.5131890121884665,-0.19337820629434238
965000000.0,968000000.0,8045000000.0,3167000000.0,16823000000.0,1952912795.0,20789000000.0,20789000000.0,37612000000,8589000000.0,13476000000.0,13577000000.0,17693000000.0,31169000000.0,5269000000.0,51625000000.0,6443000000,37612000000,965000000.0,968000000.0,2499000000.0,185000000.0,322000000.0,850000000.0,3856000000,-111000000.0,-308000000.0,-1739000000.0,1624000000,MA,2022-10-27,965000000.0,968000000.0,5756000000.0,-1382387941.0,4370614408.0,-1015185224.0,3320000000.0,-100000000.0,-120000000.0,3220000000.0,3072000000.0,-573000000.0,2499000000,2499000000,2499000000,1.2483674680914219,75.93145253648366,57.67894371091036,43.415566365531625,6.644156120387111,38.78627968337731,4.837653267111594,0.8286982877804956,0.15303626502180157,2.589637305699482,False,True,False,0.1730504511307538,0.21389450175475913,0.08420185047325322,0.447277464638945,0.05192259903754121,0.552722535361055,0.552722535361055,0.3582899074763373,0.3609752206742529,0.47040838030415827,0.8286982877804956,0.1713017122195044,1.0,1.328531412565026,-0.04801920768307323,1.288515406162465,1.2292917166866746,-0.22929171668667467,1.0,1.7489453413365346,-0.40623658423369347,0.1676511466296039,0.16817234190410008,0.4341556636553162,0.03214037526059764,0.055941626129256426,0.14767199444058374,0.669909659485754,-0.01928422515635858,-0.05350938151494093,-0.3021195274496178,0.28214037526059765
